"manzanac","ed1","ed2","ed3","ed4","ed5","ed6","ed7","ed8","ed9","ed10","ed11","ed12","ed13","ed14","ed15"
"7600110000000019210105",0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"7600110000000015080201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019200103",1,0,0,0,0,1,0,2,1,1,0,1,7,0,1
"7600110000000017180102",0,1,0,1,0,0,0,0,2,0,1,1,0,1,2
"7600110000000002090314",0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
"7600110000000017210314",1,4,0,2,2,4,0,0,4,0,1,3,1,4,2
"7600110000000017330133",1,3,4,2,2,5,1,2,4,3,3,2,4,0,4
"7600110000000002120314",3,1,1,2,2,1,2,0,1,0,1,2,0,0,1
"7600110000000010060110",4,2,0,1,3,1,3,3,0,2,1,2,1,2,1
"7600110000000019220214",2,2,0,1,0,0,1,0,2,1,1,1,1,3,0
"7600110000000017030202",3,1,1,0,0,0,0,1,1,1,2,0,1,0,0
"7600110000000002050114",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"7600110000000017360122",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"7600110000000019020127",0,2,2,0,1,0,0,0,3,2,1,4,2,1,3
"7600110000000019360107",1,0,0,1,0,1,0,0,1,2,1,4,0,1,2
"7600110000000002110402",0,2,0,2,0,2,0,0,3,1,1,2,2,2,1
"7600110000000019210108",0,0,0,0,0,3,0,0,0,1,1,0,0,0,1
"7600110000000019060103",1,0,0,2,1,1,0,1,2,0,0,0,0,0,1
"7600110000000017360106",0,0,0,0,0,1,0,0,2,0,0,1,2,2,0
"7600110000000019060102",0,1,0,0,0,0,0,2,1,0,0,0,0,0,1
"7600110000000019190105",0,2,1,0,0,1,1,0,1,0,0,0,1,1,0
"7600110000000017060108",1,0,0,1,2,2,1,1,2,3,4,3,2,2,4
"7600110000000019400212",0,0,0,0,0,2,0,1,0,0,0,2,0,0,0
"7600110000000002110208",0,0,1,0,2,1,0,0,0,2,0,0,0,1,0
"7600110000000019060101",0,0,0,1,0,0,0,1,0,1,1,0,0,2,1
"7600110000000019250103",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7600110000000017210407",0,1,0,0,1,0,1,1,0,0,0,0,2,0,0
"7600110000000019090110",0,1,0,0,0,0,2,0,0,1,0,2,2,0,1
"7600110000000002170117",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"7600110000000002070117",0,1,0,3,0,0,0,0,0,3,0,0,2,0,1
"7600110000000019190108",0,1,0,1,1,0,0,0,0,0,0,0,2,0,1
"7600110000000017160958",0,0,1,0,0,0,0,0,2,0,0,1,3,0,0
"7600110000000019010206",2,2,0,1,1,2,0,1,1,2,0,1,0,0,1
"7600110000000019190110",0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
"7600110000000017160921",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"7600110000000017250219",0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
"7600110000000002080106",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000002120514",0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
"7600110000000017150518",0,3,0,1,3,1,1,3,1,2,1,0,2,2,2
"7600110000000002080302",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"7600110000000017210309",0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
"7600110000000002090407",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7600110000000019370108",0,0,2,0,0,2,1,0,0,1,0,0,1,2,0
"7600110000000019290209",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"7600110000000019320216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017160718",0,1,0,2,1,0,0,1,2,1,1,0,2,1,1
"7600110000000019300101",3,1,0,1,1,1,0,2,0,2,0,0,1,1,0
"7600110000000017130111",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000017250112",0,1,1,0,0,0,1,1,0,0,1,0,0,3,0
"7600110000000017250307",1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000019400117",0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
"7600110000000017160704",0,1,0,0,2,1,1,0,2,0,1,0,0,1,1
"7600110000000017310110",0,0,0,1,0,0,0,0,0,1,0,1,0,2,0
"7600110000000019250105",0,1,0,1,0,0,0,3,1,1,0,1,1,2,0
"7600110000000019050108",0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
"7600110000000002170109",0,0,0,1,0,0,1,0,1,2,0,1,0,0,0
"7600110000000019050109",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"7600110000000002150112",0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
"7600110000000002040108",3,1,0,0,0,1,1,0,0,1,1,1,0,1,0
"7600110000000019050116",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000019050107",1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
"7600110000000017090232",1,3,2,5,1,2,1,3,4,3,4,7,1,2,1
"7600110000000019400308",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7600110000000017330136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002110210",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"7600110000000019010211",0,0,1,0,0,0,1,1,1,1,1,2,1,4,3
"7600110000000017130104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019370209",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002170112",0,1,1,1,1,1,1,0,1,0,1,0,1,2,0
"7600110000000019050102",0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
"7600110000000019290207",0,1,1,1,0,2,0,0,0,3,1,0,2,0,0
"7600110000000019050101",1,0,0,1,0,2,1,0,1,1,2,1,0,1,1
"7600110000000017150510",1,1,0,1,0,0,0,0,0,0,0,0,2,1,0
"7600110000000002220310",1,3,2,0,0,2,1,1,0,2,1,3,0,1,1
"7600110000000019400403",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019010112",0,1,0,2,0,0,0,1,2,0,2,0,0,0,2
"7600110000000019050112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002210201",0,1,1,1,2,1,0,0,1,0,1,0,1,1,1
"7600110000000010020205",1,1,1,1,2,0,1,0,0,3,0,2,3,2,1
"7600110000000019390112",0,1,2,2,2,1,1,0,1,1,1,0,1,0,0
"7600110000000019130101",0,4,1,3,3,6,1,3,3,0,2,2,1,3,3
"7600110000000015080217",0,1,2,1,1,1,0,0,1,0,2,0,0,1,2
"7600110000000019420123",1,0,0,0,0,0,1,2,0,2,2,1,3,0,1
"7600110000000019320105",1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
"7600110000000017360407",3,2,2,1,1,3,4,3,3,5,1,4,1,4,2
"7600110000000019320206",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000002030151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017020126",1,0,0,1,2,0,1,1,1,0,2,2,1,1,1
"7600110000000019390110",0,3,1,1,1,4,2,2,2,3,3,3,1,6,2
"7600110000000019260107",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"7600110000000017210133",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"7600110000000017220107",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"7600110000000017220115",0,1,0,0,1,1,2,2,2,3,1,2,4,2,2
"7600110000000019110102",3,1,0,1,1,0,3,0,1,0,0,0,1,0,0
"7600110000000019100102",0,1,1,1,2,0,0,1,0,2,0,1,2,1,2
"7600110000000019400304",1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"7600110000000019380103",0,0,0,1,3,1,0,1,0,1,3,0,0,1,2
"7600110000000019370116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019310215",1,0,1,1,0,0,0,0,1,0,1,1,0,1,0
"7600110000000015080202",0,0,1,0,0,2,0,2,2,1,0,1,0,1,3
"7600110000000017160516",0,2,0,0,1,1,2,0,0,0,0,0,0,0,1
"7600110000000017160850",2,0,0,0,1,0,0,0,1,1,0,3,0,2,0
"7600110000000017090109",0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
"7600110000000019380102",0,0,0,1,0,0,3,0,0,0,1,1,1,1,0
"7600110000000002110407",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7600110000000019050117",1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
"7600110000000002210206",0,0,1,0,1,0,1,1,1,2,1,2,1,2,2
"7600110000000019330113",0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"7600110000000019050115",0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
"7600110000000019060104",0,2,2,4,2,1,1,1,2,2,2,3,1,3,1
"7600110000000017150208",0,0,0,1,0,1,1,0,1,0,0,1,1,0,3
"7600110000000010020204",1,1,0,2,0,0,1,1,1,0,2,1,0,2,3
"7600110000000019320111",0,1,2,0,1,0,2,2,0,0,0,0,0,1,0
"7600110000000002090311",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"7600110000000019190103",0,0,0,1,1,1,0,1,2,0,1,0,0,0,2
"7600110000000019350112",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"7600110000000019400412",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"7600110000000002010109",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
"7600110000000019330109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017150218",0,0,1,1,0,0,2,0,1,2,1,0,2,0,0
"7600110000000019350210",0,0,0,0,2,0,0,0,0,1,1,2,0,0,1
"7600110000000017320103",4,4,3,3,0,2,7,4,1,4,1,3,4,1,2
"7600110000000017160836",0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
"7600110000000019350209",0,0,1,1,0,0,0,0,1,0,1,1,2,4,2
"7600110000000019400106",0,0,2,0,0,0,2,1,1,0,0,0,1,0,0
"7600110000000017160837",2,2,0,1,0,1,2,1,2,1,3,2,0,0,1
"7600110000000002220105",1,0,0,1,1,0,0,1,4,2,1,0,1,2,2
"7600110000000002090403",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"7600110000000002090418",0,1,1,0,2,0,0,0,0,0,1,1,0,0,1
"7600110000000002220216",1,1,1,1,1,4,1,1,0,2,1,0,2,2,0
"7600110000000019320102",0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
"7600110000000017160929",1,0,0,0,0,1,1,0,0,4,1,3,1,2,0
"7600110000000017160937",0,1,0,1,0,0,1,1,0,1,0,1,1,0,1
"7600110000000019410110",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"7600110000000017150408",0,1,0,0,1,1,0,0,4,0,1,0,0,0,0
"7600110000000010020114",0,1,0,0,0,0,2,1,2,0,0,0,0,0,1
"7600110000000002110409",0,0,0,0,1,0,1,0,0,0,1,2,2,0,1
"7600110000000019120102",0,2,0,0,0,0,3,3,3,1,1,2,3,2,2
"7600110000000015080242",1,3,4,1,0,0,0,0,1,1,1,1,0,2,0
"7600110000000019290204",4,3,1,2,0,1,1,1,2,2,2,0,0,2,2
"7600110000000017360266",0,0,2,0,1,2,0,2,0,0,1,1,2,2,1
"7600110000000017150107",0,1,0,1,1,0,1,0,1,1,0,0,1,0,1
"7600110000000017090227",4,0,1,2,3,4,3,0,4,2,2,4,3,3,1
"7600110000000002220407",1,1,1,2,0,0,0,2,2,2,0,5,2,2,1
"7600110000000017150520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002200304",0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"7600110000000002130205",1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"7600110000000017320102",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"7600110000000019110107",0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
"7600110000000017170125",1,1,3,0,3,2,3,0,0,5,0,1,3,2,3
"7600110000000019010115",0,3,1,3,0,0,1,0,3,1,0,1,1,0,0
"7600110000000002200124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019010205",0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
"7600110000000002200217",1,0,1,1,0,1,2,0,0,0,0,1,0,2,1
"7600110000000017300112",2,2,2,2,2,3,3,1,4,4,3,2,3,3,3
"7600110000000017090201",4,2,0,0,1,3,0,0,0,2,1,2,1,1,3
"7600110000000002090103",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002090102",0,0,1,1,0,0,0,0,1,0,0,0,2,0,0
"7600110000000019210106",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7600110000000019080101",1,5,3,2,3,2,4,3,2,4,4,5,2,6,3
"7600110000000002090315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090210",1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
"7600110000000019110101",1,2,1,1,1,0,0,1,0,2,4,2,2,0,0
"7600110000000002080102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120309",1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"7600110000000002130209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019350215",0,0,0,1,3,3,1,1,1,1,1,3,0,1,1
"7600110000000019040109",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"7600110000000010030103",2,1,2,0,3,3,0,3,0,1,2,1,2,0,4
"7600110000000002130117",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"7600110000000002130410",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7600110000000017260106",0,1,0,1,1,0,0,0,0,1,0,2,2,0,1
"7600110000000002030142",1,1,2,3,1,1,2,4,3,2,1,0,2,4,2
"7600110000000017360413",0,0,1,1,0,0,0,1,0,1,1,1,1,1,1
"7600110000000002200202",2,1,0,0,0,0,1,0,1,1,1,0,2,2,0
"7600110000000017240104",1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"7600110000000019010141",2,1,0,0,0,4,5,2,2,1,3,1,1,4,2
"7600110000000017310109",0,2,0,2,3,1,1,2,0,0,1,1,1,1,0
"7600110000000019040108",0,0,0,0,0,2,0,1,1,0,1,0,2,0,0
"7600110000000002060104",0,1,1,3,0,0,2,0,1,1,0,3,0,1,0
"7600110000000002120308",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"7600110000000017150526",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"7600110000000017310103",1,1,1,1,1,1,1,0,1,1,0,1,0,3,1
"7600110000000002120404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000004090103",0,0,0,1,0,2,0,0,0,0,1,1,5,0,0
"7600110000000019330118",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7600110000000017160924",0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
"7600110000000017340219",1,3,0,0,0,1,2,3,4,2,3,6,5,1,3
"7600110000000003050104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019350204",1,0,1,1,0,0,1,2,0,0,0,3,2,0,2
"7600110000000002120106",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000017150318",1,0,0,1,1,0,0,0,0,2,0,0,0,0,0
"7600110000000020140108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002200107",0,2,2,0,3,1,1,0,1,2,0,0,0,2,0
"7600110000000010010209",1,2,0,0,5,2,2,2,1,2,3,0,1,0,2
"7600110000000019360115",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"7600110000000010020105",0,3,0,1,0,2,1,1,3,1,3,1,2,2,1
"7600110000000019060105",1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
"7600110000000017300204",2,1,6,2,2,1,2,1,0,3,2,0,0,0,2
"7600110000000019380109",0,0,1,1,2,2,2,0,0,0,0,0,0,0,0
"7600110000000002200113",1,1,1,0,2,1,0,0,0,1,1,1,0,0,0
"7600110000000017030139",1,0,0,0,0,2,2,0,0,0,3,0,1,1,3
"7600110000000002200302",0,0,0,0,2,0,0,0,2,2,0,1,1,1,1
"7600110000000002220305",0,0,0,0,0,1,1,0,0,3,0,2,2,0,1
"7600110000000002120406",0,0,1,0,1,0,0,0,0,1,2,1,1,0,0
"7600110000000017220113",0,0,1,0,2,1,1,1,0,1,2,1,0,1,1
"7600110000000002200116",1,0,3,2,1,0,0,1,1,0,0,1,0,1,4
"7600110000000019140122",0,1,0,0,2,2,0,2,1,1,3,1,0,2,3
"7600110000000002110321",0,1,0,1,1,3,0,1,0,2,0,1,1,2,4
"7600110000000002120303",0,0,0,0,1,1,0,0,0,1,0,0,0,2,0
"7600110000000019250114",1,0,2,2,0,4,1,1,0,0,0,1,0,3,1
"7600110000000017150111",1,2,2,0,0,1,0,1,1,0,0,0,1,0,0
"7600110000000019330214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017360429",1,0,0,2,0,0,0,0,1,1,1,0,0,0,2
"7600110000000019010312",2,2,2,1,3,0,0,3,1,1,2,3,2,1,1
"7600110000000019020124",0,0,2,0,2,1,0,2,0,0,1,0,2,3,1
"7600110000000019410107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017300105",0,4,0,0,2,1,1,1,0,0,1,1,1,1,2
"7600110000000010030202",1,1,0,1,3,3,3,0,2,1,3,1,1,1,2
"7600110000000019020102",1,1,1,0,0,0,2,0,0,2,2,0,1,1,0
"7600110000000010030206",0,2,0,1,1,3,1,0,3,0,0,1,3,1,5
"7600110000000017160932",0,0,1,0,0,1,1,1,0,2,0,1,1,0,1
"7600110000000017160934",0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002010224",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"7600110000000002090305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000010030106",0,0,4,0,1,1,4,0,1,1,0,1,0,0,1
"7600110000000019380107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002220408",0,1,0,0,0,0,1,0,1,1,1,1,1,2,3
"7600110000000002030149",1,0,0,0,1,0,2,0,1,2,0,0,1,0,0
"7600110000000002110205",0,1,0,1,0,0,0,2,0,0,0,1,2,1,0
"7600110000000020140106",2,5,2,1,2,0,1,4,1,4,1,5,2,3,2
"7600110000000019330206",0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"7600110000000019290212",0,0,2,1,1,1,0,0,2,0,0,0,4,2,1
"7600110000000017160506",0,0,0,3,1,1,0,1,1,1,3,1,1,0,1
"7600110000000019290108",2,4,0,3,1,1,1,0,0,2,1,0,2,3,2
"7600110000000019400110",0,0,3,0,2,2,3,2,1,0,0,1,0,1,3
"7600110000000017310207",0,0,1,0,0,1,0,1,0,0,0,1,0,0,2
"7600110000000017150222",0,0,0,0,1,0,0,1,0,2,0,1,0,0,1
"7600110000000019370207",0,0,2,0,0,0,1,0,0,0,1,0,1,1,2
"7600110000000017160954",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"7600110000000017360412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000017090316",0,0,2,1,2,2,1,0,2,1,4,1,2,0,4
"7600110000000017220108",0,1,0,2,0,0,1,0,0,1,1,0,2,0,0
"7600110000000017160947",0,0,1,1,0,0,0,1,1,1,2,1,1,2,0
"7600110000000017180111",0,0,1,1,2,0,0,0,0,0,2,0,1,0,1
"7600110000000019350208",0,2,0,0,1,1,1,1,0,1,0,0,0,0,1
"7600110000000019330107",0,1,0,1,0,0,0,0,0,1,1,0,1,2,1
"7600110000000017210302",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"7600110000000002130406",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002170103",1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
"7600110000000019250311",1,1,3,1,2,0,1,0,0,2,0,1,2,5,2
"7600110000000004200210",3,1,0,0,1,1,1,0,1,1,1,0,0,1,2
"7600110000000017360542",1,3,4,2,1,1,3,0,1,1,2,0,0,1,4
"7600110000000017250406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019220223",1,3,2,0,3,2,0,0,2,6,1,2,3,3,1
"7600110000000017130110",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7600110000000019010107",0,1,0,0,0,0,0,3,0,0,0,0,0,0,1
"7600110000000017160835",0,2,0,1,0,1,1,1,0,1,1,1,0,0,0
"7600110000000019010203",1,0,1,2,1,1,2,3,1,1,2,2,1,2,0
"7600110000000015080203",0,0,0,0,2,0,0,2,1,1,0,0,2,0,1
"7600110000000017160959",2,1,3,1,2,0,0,0,0,2,3,1,0,2,0
"7600110000000017040302",0,0,0,0,1,1,2,1,1,2,1,0,1,1,3
"7600110000000017090323",1,1,1,0,0,2,2,5,0,3,2,3,4,2,5
"7600110000000017070108",0,1,1,4,2,0,0,1,2,5,4,4,4,2,3
"7600110000000017210402",1,1,0,1,3,1,3,2,1,4,3,4,3,2,1
"7600110000000010030105",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"7600110000000017160736",1,0,2,0,0,0,0,1,2,1,0,1,2,4,2
"7600110000000017150403",1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"7600110000000010010211",0,0,1,1,1,1,0,0,0,2,0,1,2,0,1
"7600110000000017150522",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017150204",0,0,2,1,0,0,1,0,2,1,0,2,0,0,0
"7600110000000017150215",1,1,2,1,1,4,1,2,1,2,1,3,1,4,2
"7600110000000019230107",0,1,0,3,1,0,2,1,3,2,1,3,3,1,4
"7600110000000017250207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017160935",1,0,2,2,1,1,2,0,1,1,2,2,1,0,0
"7600110000000010060107",2,1,3,3,2,2,2,3,2,3,1,0,2,5,0
"7600110000000017260107",1,2,0,0,0,1,1,2,0,2,0,0,3,0,0
"7600110000000017360414",0,0,0,1,1,0,0,0,0,0,0,2,0,0,0
"7600110000000010030108",0,0,0,1,1,1,0,1,1,0,0,2,1,2,1
"7600110000000019350103",1,1,0,2,0,0,0,0,0,1,2,1,1,2,2
"7600110000000017090108",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7600110000000002040138",2,0,2,0,1,1,0,1,0,3,0,0,0,1,0
"7600110000000002200122",0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
"7600110000000017150511",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"7600110000000017250213",1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
"7600110000000017150508",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000017240106",0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
"7600110000000017160857",0,0,1,0,0,0,2,1,0,1,0,0,2,1,2
"7600110000000017360508",0,1,0,0,1,1,0,1,0,2,0,0,3,0,3
"7600110000000010020115",3,0,2,0,1,2,0,1,2,3,1,0,1,0,2
"7600110000000017150217",1,2,0,2,3,0,2,4,2,3,5,3,3,2,2
"7600110000000017360311",2,2,1,1,0,2,1,1,1,4,3,0,0,3,0
"7600110000000019230221",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000017160942",0,0,0,0,0,0,0,1,0,0,2,1,1,3,0
"7600110000000017360316",1,1,0,0,0,1,2,2,1,0,0,0,2,3,1
"7600110000000017180103",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7600110000000017150112",1,3,2,1,2,2,2,2,3,0,0,0,0,1,2
"7600110000000019120103",4,1,5,0,5,3,2,2,3,3,1,1,0,3,4
"7600110000000017320113",2,0,3,1,1,2,3,1,4,1,3,2,0,1,1
"7600110000000017050404",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7600110000000002200207",1,0,0,3,0,0,0,0,0,0,2,1,0,1,1
"7600110000000019010104",0,1,4,0,0,0,0,1,0,1,0,1,0,1,2
"7600110000000017160922",0,1,0,1,2,2,0,2,2,1,0,3,3,3,0
"7600110000000017050306",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"7600110000000017040406",0,0,0,2,1,2,2,2,0,0,0,0,0,0,1
"7600110000000002090204",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000017090110",0,1,1,0,1,0,0,0,0,0,0,2,0,0,0
"7600110000000002220206",4,1,2,2,1,2,2,1,3,2,2,2,1,4,1
"7600110000000017220101",1,1,0,1,1,0,1,0,0,1,1,1,0,1,1
"7600110000000002010104",0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"7600110000000002080304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017160710",2,0,4,1,3,1,4,7,3,0,5,6,3,4,6
"7600110000000017160731",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000019260102",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"7600110000000019400407",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000017320107",0,5,0,1,2,2,1,1,1,1,1,1,4,2,0
"7600110000000002120114",1,1,1,0,0,3,1,1,0,0,1,0,0,1,2
"7600110000000002210212",0,0,0,1,1,0,3,3,3,1,1,1,0,1,1
"7600110000000017360273",0,1,1,1,0,0,0,1,1,0,0,0,2,1,0
"7600110000000015080331",1,0,0,0,3,0,0,2,1,1,0,0,2,1,2
"7600110000000019400207",0,2,0,0,1,0,0,1,2,0,1,2,0,0,2
"7600110000000017130131",1,1,1,1,0,2,2,3,1,2,2,2,3,2,1
"7600110000000015080241",0,1,0,2,0,1,0,3,3,1,0,2,1,1,3
"7600110000000017050406",0,1,1,1,1,2,4,0,1,3,3,3,1,2,3
"7600110000000010030203",0,1,0,0,1,0,1,1,0,0,1,1,0,3,1
"7600110000000019330212",1,0,1,0,0,0,1,1,0,2,2,0,1,0,0
"7600110000000019290202",0,0,0,0,0,0,0,1,0,0,1,1,1,1,2
"7600110000000019400208",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"7600110000000017090322",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"7600110000000017050401",2,1,2,5,4,2,0,1,2,0,3,1,0,0,0
"7600110000000002210112",3,1,0,0,1,2,1,1,0,1,3,0,0,0,0
"7600110000000017220106",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"7600110000000017360546",2,3,3,1,2,4,3,4,4,6,3,2,5,0,1
"7600110000000017210425",1,0,0,1,1,2,1,1,0,0,0,0,0,0,2
"7600110000000002010106",0,1,1,0,0,0,0,2,1,1,0,1,0,0,1
"7600110000000019250118",0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"7600110000000019250112",0,1,0,0,0,2,0,1,0,1,3,0,1,1,1
"7600110000000002140110",1,1,1,1,3,4,0,3,2,3,2,1,3,3,2
"7600110000000017360405",0,0,0,1,2,2,0,0,0,2,3,2,0,1,1
"7600110000000019390113",1,2,3,1,5,0,3,0,1,1,1,0,1,4,6
"7600110000000017360541",0,1,2,1,0,1,2,1,2,3,1,4,2,2,1
"7600110000000002130408",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7600110000000010030111",1,0,0,2,1,0,1,2,1,1,0,1,1,3,2
"7600110000000002080309",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019320104",0,0,0,0,1,0,0,0,1,0,2,0,0,1,3
"7600110000000019290214",0,2,1,0,0,0,2,2,1,0,1,2,0,1,1
"7600110000000019370113",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"7600110000000015080315",3,2,0,1,2,1,1,2,0,1,4,2,0,3,1
