"manzanac","ed1","ed2","ed3","ed4","ed5","ed6","ed7","ed8","ed9","ed10","ed11","ed12","ed13","ed14","ed15"
"7600110000000002060302",2,1,3,3,2,1,3,0,1,2,0,0,0,0,1
"7600110000000002060305",0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"7600110000000002010105",1,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"7600110000000002090310",0,0,0,0,0,0,0,2,0,1,0,1,0,0,1
"7600110000000002150116",0,1,0,0,2,1,1,1,0,0,0,0,1,1,1
"7600110000000002110403",1,0,1,1,1,1,1,0,0,1,1,1,2,0,0
"7600110000000002170101",3,5,1,2,0,1,1,0,4,2,1,4,4,1,1
"7600110000000002050103",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"7600110000000002220403",2,0,0,0,0,0,1,0,1,2,0,0,1,0,1
"7600110000000002210113",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"7600110000000002130407",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7600110000000003050119",0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
"7600110000000002040103",0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
"7600110000000002020107",0,0,0,0,0,0,1,0,1,0,2,1,1,0,0
"7600110000000002130113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002010207",5,3,2,1,1,6,1,1,3,0,4,1,4,1,2
"7600110000000002010101",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"7600110000000002060106",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
"7600110000000002080104",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7600110000000002130403",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"7600110000000002140109",0,0,0,1,1,2,0,1,1,4,1,0,2,2,1
"7600110000000002120311",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
"7600110000000003050115",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7600110000000002070114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002060202",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7600110000000002120107",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002170318",0,0,0,0,1,0,1,0,1,3,0,1,0,3,0
"7600110000000002120414",0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
"7600110000000002130116",0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
"7600110000000002090309",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000002200118",0,1,2,2,0,0,5,2,2,1,2,1,0,1,0
"7600110000000002210226",0,0,0,1,0,2,1,0,0,1,1,0,0,0,0
"7600110000000002080414",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7600110000000002050104",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7600110000000002130316",1,0,0,1,2,1,0,0,0,1,1,0,1,0,0
"7600110000000002110308",0,0,0,0,1,0,0,0,0,1,2,1,0,0,1
"7600110000000002220418",0,0,0,2,0,1,1,0,0,0,1,0,0,1,2
"7600110000000002090217",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002070109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000002090206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002080404",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002110318",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"7600110000000002130203",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002060111",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"7600110000000002060207",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"7600110000000002110211",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"7600110000000002080101",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"7600110000000002210207",1,1,0,0,0,0,0,2,0,0,1,0,1,0,0
"7600110000000002130216",0,1,1,1,0,0,0,0,0,1,0,1,1,1,1
"7600110000000002130212",1,1,0,0,0,0,1,1,1,1,0,1,0,0,1
"7600110000000002120519",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"7600110000000002070101",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7600110000000002060119",1,1,0,1,0,1,1,1,0,1,1,2,1,0,2
"7600110000000002070119",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7600110000000002120305",0,1,1,0,0,0,0,0,1,0,2,0,0,1,0
"7600110000000002220204",2,4,1,1,0,2,3,0,1,3,1,0,0,2,1
"7600110000000002120306",0,0,1,0,3,0,1,0,0,0,0,1,0,1,1
"7600110000000002090404",3,2,0,1,0,0,2,1,3,0,1,2,0,2,1
"7600110000000003050110",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002150108",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
