manzana_censal,pred2032,pred2031,pred2030,pred2029,pred2028,pred2027,pred2026,pred2025,pred2024,pred2023,pred2022,pred2021,pred2020,pred2019,pred2018,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7600110000000002090215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7600110000000019310209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7600110000000020140103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,0,2,1,1,2,1,1,2,0,1,2
7600110000000019350101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,2,0,0
7600110000000017080201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019400405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7600110000000019030102,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,5,2,2,3,2,6,2,3,3,3,12,8,4
7600110000000019400104,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,0,0,2,0,1,3,0,0,1,0,3,0
7600110000000019250203,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,1,2,2,1,2,0,2,0,3,2,2,1,2,2
7600110000000019320212,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,2,0
7600110000000017130126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7600110000000017210133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7600110000000017160937,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1
7600110000000010010114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,1,2,0,0,1,1
7600110000000017250402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7600110000000017070102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000010020211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2
7600110000000017360430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7600110000000019360101,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,3,1,0,1,0,0,2,0,0,1,2,2,1
7600110000000019310104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,1,3,2,0,0,1,1,1,0,2,4
7600110000000019380106,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,2,0,0,1,0,0,1,2,0,0,0,1,0,0,0
7600110000000002040130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000003050105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
7600110000000019400201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,2,0,0,0,1,2,1
7600110000000002070120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017090112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0
7600110000000002080105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7600110000000019020110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,0,1,0,1,1,2,0,0,0,1,0,0
7600110000000019300108,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,0,0,0,1,1,0,2,0,1
7600110000000019390107,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,0,1,1,4,4,3,0,2,1,1,3,2,0,5,4
7600110000000019360103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0
7600110000000017360263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,0
7600110000000017090212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
7600110000000017080310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7600110000000017360409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,0,1,1,1,0,0,2,1
7600110000000019410110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7600110000000019300109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,0,1,0,0,1,0,0,0,0
7600110000000002060313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019010140,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2,2,0,0,2,0,1,0
7600110000000017020131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,3,1,4,2,5,1,3,4,2,6,3,3,2
7600110000000002030124,3,2,3,3,3,3,3,3,3,3,4,4,4,5,5,7,12,6,9,6,2,6,11,4,6,12,5,7,2,8
7600110000000019070101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,2,2,0
7600110000000019200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7600110000000020130251,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,5,2,2,1,2,3,1,0,2,2,1,2,1,2
7600110000000002060301,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,1,1,0,1,1,0,1,1
7600110000000017250206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7600110000000019330108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7600110000000019400205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,1,0
7600110000000019010102,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,5,1,4,3,3,4,2,3,1,1,1,0,3,2,1
7600110000000019310105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,3,1,0,2,0,1,1,2,0,0,3,3
7600110000000015080233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7600110000000017330131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,1,3,2,5,2,3,2,0,2,4
7600110000000019040102,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0
7600110000000017220108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,2,0,0
7600110000000002090219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
7600110000000019140114,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,3,1,1,1,0,2,0,3,2,1,0,0,0,1
7600110000000010020104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,2,1,3,1,2,0,3,0
7600110000000015080320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,3,0,2,1,1,2,0,1,0,0,0
7600110000000019230219,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,1,2,0,0,1,2,0,2,1
7600110000000019290219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,3,0,2,2,4,2,1,1
7600110000000019300115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
7600110000000010020212,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,1,5,4,1,2,5,1,0,2,3,0,4,3,5,3
7600110000000002090214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000015080315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,1,2,1,1,2,0,1,4,2,0,3,1
7600110000000020140110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
7600110000000019370110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
7600110000000002010219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7600110000000019050106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
7600110000000019030205,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,2,1,3,4,3,3,2,2,1,4,2,4,3
7600110000000002090303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7600110000000019020125,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,3,4,1,2,2,3,4,3,5,3,3,2,3
7600110000000017160841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,7,1,2,0,2,0,3,1,0,1
7600110000000017360423,2,3,3,3,3,3,3,4,4,4,4,4,5,5,7,9,8,12,5,9,3,4,8,4,6,3,7,8,2,2
7600110000000002090216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
7600110000000010030114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,1,2,0,1,2,1,4,5,1,3
7600110000000017220113,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,2,1,1,1,0,1,2,1,0,1,1
7600110000000002060101,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,0,3,0,0,0,5,1,0,0,2,1,0,2
7600110000000017360318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,1,1,0,0,2,1,2,0
7600110000000002110113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,0,0,1,0,3,0,1,2,0
7600110000000002110315,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,2,0,2,1,0,1
7600110000000019300110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,3,1
7600110000000019020105,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1,1,1,2,2,1
7600110000000002090208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7600110000000019330206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
7600110000000002060201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000010020111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
7600110000000019310108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1
7600110000000019220201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,2,0,1,2,3,0,0,3,0,1,2,1
7600110000000002090415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1
7600110000000020140109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
7600110000000015080222,3,3,3,3,3,3,4,4,4,4,5,4,5,4,5,6,6,8,4,4,13,5,6,5,4,10,5,8,6,7
7600110000000002090307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017050404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7600110000000017040108,3,2,3,2,3,3,3,2,3,3,2,3,3,3,3,1,4,2,1,4,4,9,10,2,4,8,5,10,15,6
7600110000000019380108,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0
7600110000000002010209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0,0,0,2
7600110000000002040114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0
7600110000000017360421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,1,0,0,0,0,1,1,2,1
7600110000000019310214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,0,0,2,1,1,0,3,4,2,0,3,1,2
7600110000000002060309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000003050107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7600110000000019400306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7600110000000002060303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
7600110000000002070118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1
7600110000000010020208,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,0,2,2,2,0,5,3,1,2,1,3,5,2,3,4
7600110000000002060203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019290202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2
7600110000000019040104,2,1,1,2,2,2,2,2,2,3,2,3,3,3,3,3,4,2,6,2,6,2,2,0,3,5,2,1,0,5
7600110000000017090330,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,1,1
7600110000000017060108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,1,2,3,4,3,2,2,4
7600110000000019290211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000017060101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7600110000000019220223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,3,2,0,0,2,6,1,2,3,3,1
7600110000000017130203,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,1,1,2
7600110000000010030201,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,3,2,4,2,0,2,1,5,1,4,2,2
7600110000000017150112,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,2,2,2,3,0,0,0,0,1,2
7600110000000002090414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
7600110000000010030208,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,2,3,1,4,2,0,0,3,2,1,1,1
7600110000000017250408,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,2,2,0,2,0,0
7600110000000010030111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,1,2,1,1,0,1,1,3,2
7600110000000002070115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7600110000000019380115,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,2,0,3,1,1,1,1,1,1,2
7600110000000019370215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7600110000000002040140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7600110000000017140201,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
7600110000000019370201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1
7600110000000017150413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0
7600110000000019250105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,0,1,1,2,0
7600110000000019330114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1
7600110000000019250118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
7600110000000002060112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7600110000000017160711,5,6,5,7,5,6,6,6,8,7,6,6,7,6,7,5,12,10,9,10,15,8,10,8,9,18,12,6,12,9
7600110000000002100104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
7600110000000019010301,2,3,3,2,2,3,3,3,3,3,3,2,3,3,3,4,1,2,3,4,4,6,4,3,6,3,5,8,7,7
7600110000000015080319,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,2,1
7600110000000019400108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,3,2,0,4,0,0,1,2,1,0,0
7600110000000019310210,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,4,4,5,6,5,5,3,1,8,6,3,4,3,6
7600110000000010010106,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,2,0,0,1,0,1,0,0,1,3
7600110000000019350211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,0,2,0,1,0,2,0,1,0,0,0
7600110000000019130105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,0,0,1,0,0,0,0,0,4,0,3,3
7600110000000017340217,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,5,2,3,4,1,5,0,6,0,3,1,3,1
7600110000000010030204,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,2,0,0,2,0,1,1,1,1,1,3,3
7600110000000010010201,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,3,1,0,1,1,0,0,0,0,0
7600110000000017160705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,2,0,0,0,2,1,1,0,0,1,0,1
7600110000000017340203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,1,1,3,1,2,2,2,1,2,2
7600110000000017160958,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0
7600110000000017110103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,1,1,0,0,3,0,1,5
7600110000000015080327,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,3,2,1,4,2,2,2,1,2,2,0,1
7600110000000017340102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,1,0,1,0,0,1,2,1,1,0,2
7600110000000017130140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
7600110000000017220102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000002040208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,3,1,4
7600110000000002080424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
7600110000000010010221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,0,1,1,0,0,0,0,4,3,3,4
7600110000000002060105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7600110000000017360255,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,4,5,4,7,3,3,4,2,5,6,6,5
7600110000000019330217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000010010215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
7600110000000015080309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
7600110000000019200107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
7600110000000015080136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,2,2,1,0,0,1,2,1
7600110000000017160733,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,2,1,1,2,1,2,2,1,1
7600110000000019370114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7600110000000019420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7600110000000019020111,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,2,1,2,0,0,1,0,2,0,0,1,2
7600110000000017160952,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,2,2,0,1,2,1,1,0,1,1
7600110000000002050111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7600110000000015080238,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,1,0,0,1,0,3,1,1,0,1,0,4,2
7600110000000002080310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7600110000000002010231,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,3,4,5,2,1,5,1,2,3,6,2,5,3,3
7600110000000015080324,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2
7600110000000002080216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002060304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
7600110000000017080308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,1
7600110000000019270104,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,2,1,2,2
7600110000000017150503,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,2,0,0,2,2,0,3,0
7600110000000017360248,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,2,3,1,3,1,0,0,0,0,0,1
7600110000000019230217,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,0,1,1,0,0,0
7600110000000017360407,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,3,4,3,3,5,1,4,1,4,2
7600110000000002060103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
7600110000000002110317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,1,0,1
7600110000000002060209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
7600110000000019320113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0
7600110000000019400103,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
7600110000000019420101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,2,1,3,0
7600110000000002110302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7600110000000019310101,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2
7600110000000002070111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0
7600110000000017150412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0
7600110000000017210425,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,2
7600110000000002080306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7600110000000017320107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,1,2,2,1,1,1,1,1,1,4,2,0
7600110000000017060102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,1,0,2,4,2,3,1,3,1,2,1
7600110000000002080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7600110000000019390105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,4,7,3,6,7,7,3,7,7,7,9,8,7
7600110000000002110303,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,2,2,1,1,4,2,6,4,7,5
7600110000000019090114,5,5,5,5,5,5,5,6,6,6,6,6,5,6,6,5,5,9,11,11,8,10,7,8,11,8,8,8,10,6
7600110000000002090411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
7600110000000019060106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,2,1,1,1,1,2,0,0
7600110000000010010109,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,1,1,0,0,1,4,0,1,1,1,0,3
